145 50.599 15444 0 15976.160 0.000
146 50.936 15380 0 15938.423 0.000
147 51.278 15363 0 15895.403 0.000
148 51.619 15316 0 15849.367 0.000
149 51.960 15219 0 15821.487 0.000
150 52.301 15162 0 15763.547 0.000
151 52.638 15085 0 15731.080 0.000
152 52.975 15084 0 15675.820 0.000
153 53.312 15081 0 15628.957 0.000
154 53.650 15067 0 15589.497 0.000
155 53.987 15048 0 15545.647 0.000
156 54.324 14944 0 15496.053 0.000
157 54.663 14939 0 15476.870 0.000
158 55.003 14925 0 15444.007 0.000
159 55.347 14885 0 15398.180 0.000
160 55.684 14862 0 15386.907 0.000
161 56.024 14832 0 15348.047 0.000
162 56.365 14815 0 15307.997 0.000
163 56.704 14802 0 15286.397 0.000
164 57.041 14757 0 15257.553 0.000
165 57.378 14673 0 15223.880 0.000
166 57.716 14660 0 15206.687 0.000
167 58.053 14610 0 15193.107 0.000
168 58.391 14597 0 15158.747 0.000
169 58.728 14579 0 15139.110 0.000
170 59.065 14500 0 15106.260 0.000
171 59.403 14500 0 15089.723 0.000
172 59.740 14474 0 15066.757 0.000
173 60.088 14449 0 15036.970 0.000
174 60.427 14343 0 15015.393 0.000
175 60.764 14330 0 14980.050 0.000
176 61.101 14306 0 14948.213 0.000
177 61.440 14297 0 14911.423 0.000
178 61.778 14238 0 14865.790 0.000
179 62.115 14237 0 14826.530 0.000
180 62.457 14159 0 14807.373 0.000
181 62.794 14048 0 14749.690 0.000
182 63.133 14018 0 14729.610 0.000
183 63.474 14009 0 14701.330 0.000
184 63.816 13871 0 14670.273 0.000
185 64.158 13800 0 14645.760 0.000
186 64.499 13784 0 14612.547 0.000
187 64.838 13732 0 14580.963 0.000
188 65.179 13611 0 14540.703 0.000
189 65.522 13554 0 14516.313 0.000
190 65.861 13539 0 14512.243 0.000
191 66.205 13532 0 14481.287 0.000
192 66.581 13522 0 14443.597 0.000
193 66.922 13460 0 14406.903 0.000
194 67.263 13369 0 14405.210 0.000
195 67.606 13365 0 14390.333 0.000
196 67.946 13345 0 14365.373 0.000
197 68.289 13345 0 14348.630 0.000
198 68.629 13345 0 14322.697 0.000
199 68.970 13345 0 14297.330 0.000
200 69.308 13345 0 14284.357 0.000
201 69.649 13345 0 14259.850 0.000
202 69.995 13333 0 14205.553 0.000
203 70.338 13314 0 14168.043 0.000
204 70.690 13307 0 14143.443 0.000
205 71.028 13262 0 14105.893 0.000
206 71.371 13188 0 14091.197 0.000
207 71.712 13174 0 14058.633 0.000
208 72.048 13167 0 14024.080 0.000
209 72.386 13160 0 14008.057 0.000
210 72.727 13091 0 13981.977 0.000
211 73.066 13064 0 13940.743 0.000
212 73.407 13054 0 13929.580 0.000
213 73.744 13054 0 13892.253 0.000
214 74.085 13054 0 13860.547 0.000
215 74.424 13054 0 13830.677 0.000
216 74.760 13054 0 13804.357 0.000
217 75.095 13054 0 13775.097 0.000
218 75.433 13044 0 13750.137 0.000
219 75.771 13030 0 13747.227 0.000
220 76.106 13000 0 13727.970 0.000
221 76.450 12991 0 13704.393 0.000
222 76.789 12978 0 13665.817 0.000
223 77.127 12921 0 13634.637 0.000
224 77.464 12898 0 13612.163 0.000
225 77.806 12796 0 13587.087 0.000
226 78.145 12650 0 13559.527 0.000
227 78.482 12583 0 13519.350 0.000
228 78.822 12573 0 13486.963 0.000
229 79.158 12557 0 13455.227 0.000
230 79.495 12388 0 13417.347 0.000
231 79.831 12387 0 13399.403 0.000
232 80.166 12357 0 13367.320 0.000
233 80.504 12277 0 13333.647 0.000
234 80.846 12261 0 13301.263 0.000
235 81.184 12250 0 13286.943 0.000
236 81.525 12248 0 13266.313 0.000
237 81.861 12137 0 13223.983 0.000
238 82.199 12113 0 13200.857 0.000
239 82.535 12097 0 13203.567 0.000
240 82.876 11999 0 13191.033 0.000
241 83.212 11953 0 13171.173 0.000
242 83.548 11932 0 13194.403 0.000
243 83.883 11932 0 13174.450 0.000
244 84.218 11932 0 13142.830 0.000
245 84.553 11932 0 13088.383 0.000
246 84.888 11928 0 13060.840 0.000
247 85.224 11926 0 13042.290 0.000
248 85.561 11921 0 13053.140 0.000
249 85.897 11921 0 13030.327 0.000
250 86.238 11880 0 13015.607 0.000
251 86.575 11847 0 12996.433 0.000
252 86.910 11800 0 12968.630 0.000
253 87.245 11744 0 12941.683 0.000
254 87.581 11686 0 12916.530 0.000
255 87.916 11679 0 12871.330 0.000
256 88.251 11624 0 12826.840 0.000
257 88.587 11586 0 12802.520 0.000
258 88.922 11582 0 12786.420 0.000
259 89.258 11539 0 12743.910 0.000
260 89.594 11490 0 12705.597 0.000
261 89.929 11474 0 12674.510 0.000
262 90.264 11472 0 12648.823 0.000
263 90.600 11471 0 12637.907 0.000
264 90.936 11459 0 12623.450 0.000
265 91.272 11410 0 12596.980 0.000
266 91.609 11406 0 12577.193 0.000
267 91.945 11373 0 12564.340 0.000
268 92.284 11364 0 12532.503 0.000
269 92.619 11311 0 12519.777 0.000
270 92.960 11307 0 12487.857 0.000
271 93.295 11283 0 12457.083 0.000
272 93.631 11271 0 12425.073 0.000
273 93.965 11264 0 12382.267 0.000
274 94.299 11258 0 12340.530 0.000
275 94.633 11065 0 12288.987 0.000
276 94.967 11028 0 12266.007 0.000
277 95.303 10950 0 12238.697 0.000
278 95.638 10913 0 12232.977 0.000
279 95.972 10833 0 12210.213 0.000
280 96.306 10816 0 12176.867 0.000
281 96.641 10798 0 12158.953 0.000
282 96.975 10758 0 12132.620 0.000
283 97.310 10754 0 12105.403 0.000
284 97.644 10753 0 12074.473 0.000
285 97.978 10666 0 12046.453 0.000
286 98.312 10666 0 12003.393 0.000
287 98.647 10666 0 11948.333 0.000
288 98.982 10666 0 11942.020 0.000
289 99.316 10666 0 11905.450 0.000
290 99.650 10656 0 11899.060 0.000
291 99.985 10656 0 11883.410 0.000
292 100.318 10656 0 11830.197 0.000
293 100.653 10656 0 11781.483 0.000
294 100.986 10656 0 11753.757 0.000
295 101.320 10656 0 11735.147 0.000
296 101.655 10656 0 11697.367 0.000
297 101.991 10656 0 11686.570 0.000
298 102.326 10656 0 11673.127 0.000
299 102.660 10656 0 11653.187 0.000
300 102.999 10656 0 11626.720 0.000
301 103.332 10656 0 11591.663 0.000
302 103.666 10656 0 11568.543 0.000
303 104.000 10596 0 11549.487 0.000
304 104.336 10550 0 11523.947 0.000
305 104.670 10541 0 11489.253 0.000
306 105.003 10484 0 11469.513 0.000
307 105.339 10469 0 11449.807 0.000
308 105.673 10449 0 11435.753 0.000
309 106.007 10425 0 11408.717 0.000
310 106.341 10352 0 11390.097 0.000
311 106.676 10323 0 11359.790 0.000
312 107.010 10227 0 11324.307 0.000
313 107.345 10166 0 11308.500 0.000
314 107.680 10124 0 11285.780 0.000
315 108.015 10082 0 11294.507 0.000
316 108.349 10073 0 11251.747 0.000
317 108.682 10062 0 11212.510 0.000
318 109.016 10061 0 11176.793 0.000
319 109.350 10043 0 11167.177 0.000
320 109.684 10021 0 11166.290 0.000
321 110.019 9933 0 11146.630 0.000
322 110.353 9931 0 11117.883 0.000
323 110.687 9901 0 11102.507 0.000
324 111.020 9888 0 11088.287 0.000
325 111.356 9879 0 11067.560 0.000
326 111.692 9877 0 11046.327 0.000
327 112.028 9846 0 11035.577 0.000
328 112.362 9813 0 11027.167 0.000
329 112.698 9813 0 11005.443 0.000
330 113.037 9813 0 10994.540 0.000
331 113.371 9813 0 10982.540 0.000
332 113.705 9813 0 10955.570 0.000
333 114.038 9813 0 10936.220 0.000
334 114.372 9813 0 10906.193 0.000
335 114.706 9813 0 10883.447 0.000
336 115.040 9813 0 10864.170 0.000
337 115.374 9813 0 10846.213 0.000
338 115.707 9813 0 10825.247 0.000
339 116.041 9813 0 10801.057 0.000
340 116.375 9813 0 10787.013 0.000
341 116.710 9813 0 10756.890 0.000
342 117.044 9813 0 10743.607 0.000
343 117.378 9795 0 10711.960 0.000
344 117.713 9748 0 10704.077 0.000
345 118.046 9734 0 10681.150 0.000
346 118.380 9687 0 10661.583 0.000
347 118.714 9662 0 10655.077 0.000
348 119.048 9582 0 10633.653 0.000
349 119.382 9581 0 10628.887 0.000
350 119.716 9567 0 10590.683 0.000
351 120.050 9561 0 10548.153 0.000
352 120.384 9549 0 10522.757 0.000
353 120.717 9534 0 10527.427 0.000
354 121.051 9532 0 10489.083 0.000
355 121.386 9514 0 10464.833 0.000
356 121.722 9509 0 10455.167 0.000
357 122.058 9502 0 10430.833 0.000
358 122.392 9501 0 10425.987 0.000
359 122.727 9485 0 10407.103 0.000
360 123.065 9443 0 10385.867 0.000
361 123.400 9400 0 10361.890 0.000
362 123.733 9386 0 10352.213 0.000
363 124.067 9353 0 10331.653 0.000
364 124.401 9353 0 10292.220 0.000
365 124.734 9341 0 10289.437 0.000
366 125.068 9331 0 10274.950 0.000
367 125.402 9325 0 10273.670 0.000
368 125.736 9325 0 10259.620 0.000
369 126.069 9289 0 10257.877 0.000
370 126.404 9232 0 10228.553 0.000
371 126.739 9224 0 10221.057 0.000
372 127.072 9146 0 10199.717 0.000
373 127.407 9135 0 10204.350 0.000
374 127.741 9134 0 10159.453 0.000
375 128.075 9117 0 10141.020 0.000
376 128.409 9090 0 10139.410 0.000
377 128.743 9090 0 10123.253 0.000
378 129.076 9090 0 10116.120 0.000
379 129.410 9090 0 10096.290 0.000
380 129.745 9090 0 10092.807 0.000
381 130.079 9090 0 10094.973 0.000
382 130.413 9088 0 10070.750 0.000
383 130.746 8983 0 10048.173 0.000
384 131.081 8979 0 10052.983 0.000
385 131.416 8929 0 10027.020 0.000
386 131.750 8884 0 9999.700 0.000
387 132.085 8850 0 9967.513 0.000
388 132.419 8824 0 9945.780 0.000
389 132.752 8807 0 9909.520 0.000
390 133.092 8784 0 9886.837 0.000
391 133.427 8770 0 9866.937 0.000
392 133.761 8734 0 9838.733 0.000
393 134.094 8687 0 9812.563 0.000
394 134.428 8671 0 9787.913 0.000
395 134.761 8669 0 9772.837 0.000
396 135.095 8651 0 9757.647 0.000
397 135.431 8638 0 9760.717 0.000
398 135.766 8631 0 9748.007 0.000
399 136.100 8628 0 9729.407 0.000
400 136.435 8623 0 9699.613 0.000
401 136.769 8599 0 9689.353 0.000
402 137.102 8589 0 9686.317 0.000
403 137.436 8584 0 9690.190 0.000
404 137.770 8581 0 9663.133 0.000
405 138.102 8567 0 9637.030 0.000
406 138.437 8560 0 9601.967 0.000
407 138.770 8556 0 9583.073 0.000
408 139.102 8529 0 9559.927 0.000
409 139.438 8524 0 9536.723 0.000
410 139.771 8515 0 9500.890 0.000
411 140.104 8447 0 9467.357 0.000
412 140.438 8438 0 9435.750 0.000
413 140.771 8412 0 9409.463 0.000
414 141.104 8392 0 9391.460 0.000
415 141.441 8379 0 9371.300 0.000
416 141.775 8370 0 9356.177 0.000
417 142.110 8356 0 9337.553 0.000
418 142.443 8335 0 9306.673 0.000
419 142.778 8334 0 9283.863 0.000
420 143.117 8307 0 9260.340 0.000
421 143.452 8282 0 9253.157 0.000
422 143.786 8281 0 9223.657 0.000
423 144.120 8276 0 9229.583 0.000
424 144.455 8237 0 9215.293 0.000
425 144.787 8223 0 9183.390 0.000
426 145.121 8216 0 9168.923 0.000
427 145.455 8164 0 9135.980 0.000
428 145.788 8159 0 9091.853 0.000
429 146.122 8093 0 9084.230 0.000
430 146.456 8046 0 9066.923 0.000
431 146.789 8037 0 9032.337 0.000
432 147.127 8033 0 9014.010 0.000
433 147.461 8021 0 8989.510 0.000
434 147.795 8002 0 8970.990 0.000
435 148.127 7983 0 8946.597 0.000
436 148.461 7952 0 8931.660 0.000
437 148.794 7920 0 8893.763 0.000
438 149.127 7920 0 8861.440 0.000
439 149.460 7920 0 8839.803 0.000
440 149.794 7919 0 8822.117 0.000
441 150.127 7919 0 8805.557 0.000
442 150.460 7919 0 8774.863 0.000
443 150.794 7919 0 8759.563 0.000
444 151.130 7919 0 8760.943 0.000
445 151.465 7919 0 8745.287 0.000
446 151.799 7919 0 8725.343 0.000
447 152.134 7919 0 8707.590 0.000
448 152.468 7919 0 8695.733 0.000
449 152.802 7919 0 8691.507 0.000
450 153.141 7919 0 8696.360 0.000
451 153.474 7919 0 8650.010 0.000
452 153.807 7919 0 8640.507 0.000
453 154.140 7919 0 8609.980 0.000
454 154.472 7919 0 8595.320 0.000
455 154.806 7919 0 8591.420 0.000
456 155.139 7919 0 8584.643 0.000
457 155.474 7919 0 8565.950 0.000
458 155.807 7919 0 8576.133 0.000
459 156.141 7919 0 8575.297 0.000
460 156.475 7919 0 8555.520 0.000
461 156.808 7919 0 8551.163 0.000
462 157.141 7919 0 8521.507 0.000
463 157.475 7919 0 8510.777 0.000
464 157.808 7919 0 8475.740 0.000
465 158.141 7892 0 8465.577 0.000
466 158.475 7851 0 8458.800 0.000
467 158.808 7835 0 8436.873 0.000
468 159.142 7830 0 8433.710 0.000
469 159.476 7818 0 8433.673 0.000
470 159.809 7742 0 8414.477 0.000
471 160.142 7739 0 8398.960 0.000
472 160.475 7739 0 8379.617 0.000
473 160.808 7739 0 8362.887 0.000
474 161.141 7739 0 8347.263 0.000
475 161.476 7739 0 8324.683 0.000
476 161.810 7739 0 8335.613 0.000
477 162.149 7724 0 8334.390 0.000
478 162.483 7619 0 8311.590 0.000
479 162.817 7599 0 8292.207 0.000
480 163.155 7587 0 8282.170 0.000
481 163.489 7574 0 8238.533 0.000
482 163.822 7571 0 8218.673 0.000
483 164.154 7556 0 8187.243 0.000
484 164.487 7545 0 8173.350 0.000
485 164.820 7540 0 8161.240 0.000
486 165.155 7523 0 8144.047 0.000
487 165.487 7512 0 8137.163 0.000
488 165.820 7506 0 8115.117 0.000
489 166.153 7502 0 8105.653 0.000
490 166.487 7487 0 8084.860 0.000
491 166.821 7487 0 8077.927 0.000
492 167.156 7478 0 8067.610 0.000
493 167.490 7477 0 8060.703 0.000
494 167.824 7469 0 8032.487 0.000
495 168.158 7457 0 8001.547 0.000
496 168.491 7444 0 7975.030 0.000
497 168.824 7427 0 7956.790 0.000
498 169.158 7417 0 7947.890 0.000
499 169.491 7405 0 7922.563 0.000
500 169.824 7380 0 7919.293 0.000
501 170.159 7380 0 7908.477 0.000
502 170.492 7361 0 7909.243 0.000
503 170.824 7338 0 7898.897 0.000
504 171.158 7335 0 7877.537 0.000
505 171.495 7331 0 7869.057 0.000
506 171.828 7328 0 7846.083 0.000
507 172.164 7310 0 7846.727 0.000
508 172.498 7247 0 7847.923 0.000
509 172.834 7223 0 7829.703 0.000
510 173.172 7213 0 7799.117 0.000
511 173.506 7209 0 7785.657 0.000
512 173.839 7196 0 7769.100 0.000
513 174.173 7182 0 7749.430 0.000
514 174.506 7143 0 7744.257 0.000
515 174.839 7128 0 7714.367 0.000
516 175.172 7124 0 7707.927 0.000
517 175.505 7114 0 7684.360 0.000
518 175.839 7090 0 7660.523 0.000
519 176.172 7064 0 7634.087 0.000
520 176.507 7064 0 7613.307 0.000
521 176.841 7062 0 7604.107 0.000
522 177.174 7047 0 7593.023 0.000
523 177.507 7047 0 7577.217 0.000
524 177.841 7047 0 7571.160 0.000
525 178.174 7047 0 7565.827 0.000
526 178.508 7047 0 7571.333 0.000
527 178.841 7047 0 7532.597 0.000
528 179.177 7047 0 7514.153 0.000
529 179.511 7047 0 7500.730 0.000
530 179.845 7047 0 7488.380 0.000
531 180.178 7047 0 7461.500 0.000
532 180.512 7017 0 7442.930 0.000
533 180.845 7017 0 7431.190 0.000
534 181.179 7017 0 7413.127 0.000
535 181.515 7017 0 7407.580 0.000
536 181.849 7010 0 7387.423 0.000
537 182.184 7001 0 7368.587 0.000
538 182.518 6987 0 7358.297 0.000
539 182.851 6983 0 7329.070 0.000
540 183.190 6910 0 7310.147 0.000
541 183.523 6864 0 7274.310 0.000
542 183.856 6803 0 7252.297 0.000
543 184.190 6769 0 7243.670 0.000
544 184.524 6769 0 7240.960 0.000
545 184.857 6769 0 7236.960 0.000
546 185.190 6769 0 7206.280 0.000
547 185.523 6769 0 7211.753 0.000
548 185.857 6767 0 7205.440 0.000
549 186.190 6734 0 7197.497 0.000
550 186.525 6717 0 7180.063 0.000
551 186.858 6706 0 7160.890 0.000
552 187.192 6695 0 7138.123 0.000
553 187.526 6680 0 7132.507 0.000
554 187.860 6678 0 7125.400 0.000
555 188.193 6636 0 7101.403 0.000
556 188.526 6536 0 7079.860 0.000
557 188.858 6518 0 7058.250 0.000
558 189.191 6457 0 7052.760 0.000
559 189.526 6416 0 7032.783 0.000
560 189.859 6365 0 7012.380 0.000
561 190.192 6355 0 7015.663 0.000
562 190.527 6343 0 7004.753 0.000
563 190.861 6236 0 6974.583 0.000
564 191.195 6236 0 6981.063 0.000
565 191.531 6201 0 6961.987 0.000
566 191.865 6178 0 6934.713 0.000
567 192.200 6178 0 6928.343 0.000
568 192.533 6178 0 6909.633 0.000
569 192.867 6178 0 6906.877 0.000
570 193.208 6178 0 6911.880 0.000
571 193.543 6178 0 6899.377 0.000
572 193.876 6178 0 6883.003 0.000
573 194.209 6178 0 6875.123 0.000
574 194.542 6178 0 6882.533 0.000
575 194.877 6178 0 6874.263 0.000
576 195.210 6178 0 6845.793 0.000
577 195.543 6178 0 6838.297 0.000
578 195.876 6178 0 6813.707 0.000
579 196.210 6178 0 6816.577 0.000
580 196.544 6178 0 6803.320 0.000
581 196.877 6178 0 6790.610 0.000
582 197.210 6178 0 6769.430 0.000
583 197.545 6178 0 6754.027 0.000
584 197.879 6178 0 6744.067 0.000
585 198.213 6178 0 6731.367 0.000
586 198.546 6178 0 6723.100 0.000
587 198.879 6178 0 6698.143 0.000
588 199.212 6178 0 6672.263 0.000
589 199.544 6178 0 6650.090 0.000
590 199.878 6178 0 6632.600 0.000
591 200.211 6178 0 6629.750 0.000
592 200.545 6178 0 6615.613 0.000
593 200.878 6178 0 6587.860 0.000
594 201.214 6170 0 6591.117 0.000
595 201.556 6159 0 6566.293 0.000
596 201.894 6151 0 6546.520 0.000
597 202.229 6141 0 6546.267 0.000
598 202.563 6094 0 6536.690 0.000
599 202.900 6073 0 6531.270 0.000
600 203.238 6073 0 6514.940 0.000
601 203.571 6042 0 6490.827 0.000
602 203.905 6015 0 6466.430 0.000
603 204.237 6015 0 6452.590 0.000
604 204.570 6015 0 6435.773 0.000
605 204.904 6015 0 6415.230 0.000
606 205.237 6015 0 6392.250 0.000
607 205.574 5983 0 6371.457 0.000
608 205.909 5980 0 6348.787 0.000
609 206.246 5953 0 6322.117 0.000
610 206.581 5944 0 6306.680 0.000
611 206.915 5933 0 6296.637 0.000
612 207.248 5915 0 6269.687 0.000
613 207.581 5855 0 6244.833 0.000
614 207.917 5854 0 6216.613 0.000
615 208.251 5848 0 6205.377 0.000
616 208.584 5848 0 6175.330 0.000
617 208.918 5846 0 6162.050 0.000
618 209.251 5838 0 6144.273 0.000
619 209.584 5813 0 6129.347 0.000
620 209.919 5800 0 6121.847 0.000
621 210.253 5797 0 6102.633 0.000
622 210.586 5785 0 6086.813 0.000
623 210.919 5754 0 6075.190 0.000
624 211.253 5742 0 6055.883 0.000
625 211.589 5733 0 6029.827 0.000
626 211.923 5722 0 6016.647 0.000
627 212.262 5661 0 5989.247 0.000
628 212.597 5653 0 5969.563 0.000
629 212.931 5650 0 5938.193 0.000
630 213.269 5649 0 5929.567 0.000
631 213.602 5645 0 5916.140 0.000
632 213.937 5623 0 5904.990 0.000
633 214.270 5597 0 5896.683 0.000
634 214.604 5582 0 5887.287 0.000
635 214.937 5537 0 5878.883 0.000
636 215.271 5524 0 5854.677 0.000
637 215.605 5521 0 5844.487 0.000
638 215.938 5499 0 5820.610 0.000
639 216.272 5440 0 5801.123 0.000
640 216.607 5436 0 5778.490 0.000
641 216.940 5433 0 5754.373 0.000
642 217.274 5399 0 5739.437 0.000
643 217.608 5388 0 5724.603 0.000
644 217.941 5379 0 5712.563 0.000
645 218.275 5364 0 5690.950 0.000
646 218.608 5364 0 5689.610 0.000
647 218.942 5364 0 5670.437 0.000
648 219.275 5364 0 5648.920 0.000
649 219.609 5364 0 5641.857 0.000
650 219.944 5364 0 5647.170 0.000
651 220.278 5346 0 5621.403 0.000
652 220.611 5335 0 5592.447 0.000
653 220.944 5324 0 5569.853 0.000
654 221.278 5324 0 5553.967 0.000
655 221.612 5304 0 5540.413 0.000
656 221.946 5279 0 5527.830 0.000
657 222.282 5255 0 5518.557 0.000
658 222.616 5253 0 5504.490 0.000
659 222.950 5219 0 5481.993 0.000
660 223.289 5217 0 5461.603 0.000
661 223.623 5214 0 5440.997 0.000
662 223.956 5161 0 5417.897 0.000
663 224.290 5144 0 5399.593 0.000
664 224.623 5126 0 5386.700 0.000
665 224.957 5109 0 5373.883 0.000
666 225.293 5100 0 5369.487 0.000
667 225.626 5100 0 5349.820 0.000
668 225.962 5100 0 5338.827 0.000
669 226.299 5082 0 5313.257 0.000
670 226.633 5072 0 5301.747 0.000
671 226.968 5064 0 5290.950 0.000
672 227.302 5060 0 5277.133 0.000
673 227.637 5003 0 5259.493 0.000
674 227.971 5001 0 5248.867 0.000
675 228.306 4986 0 5238.577 0.000
676 228.640 4986 0 5223.000 0.000
677 228.973 4985 0 5207.167 0.000
678 229.308 4968 0 5203.040 0.000
679 229.640 4968 0 5186.713 0.000
680 229.975 4936 0 5174.233 0.000
681 230.311 4930 0 5151.130 0.000
682 230.645 4926 0 5139.107 0.000
683 230.978 4881 0 5126.537 0.000
684 231.316 4876 0 5113.153 0.000
685 231.651 4854 0 5085.017 0.000
686 231.986 4845 0 5069.777 0.000
687 232.322 4826 0 5043.347 0.000
688 232.656 4740 0 5038.970 0.000
689 232.993 4720 0 5043.390 0.000
690 233.333 4720 0 5037.667 0.000
691 233.666 4720 0 5014.740 0.000
692 234.000 4720 0 4995.257 0.000
693 234.334 4720 0 4973.377 0.000
694 234.667 4720 0 4976.300 0.000
695 235.001 4693 0 4975.067 0.000
696 235.335 4693 0 4970.493 0.000
697 235.669 4693 0 4961.017 0.000
698 236.004 4693 0 4947.133 0.000
699 236.340 4693 0 4930.087 0.000
